User ID,Question ID,Score
S71,Q25,0.6666666666666666
S71,Q26,1.0
S71,Q27,1.0
S71,Q28,1.0
S72,Q17,0.1666666666666666
S72,Q18,1.0
S72,Q19,1.0
S72,Q20,1.0
S72,Q21,1.0
S72,Q22,1.0
S72,Q23,1.0
S72,Q24,1.0
S72,Q25,0.6666666666666666
S72,Q26,1.0
S72,Q27,1.0
S72,Q28,1.0
S73,Q17,0.8333333333333334
S73,Q18,1.0
S73,Q19,1.0
S73,Q20,1.0
S73,Q21,1.0
S73,Q22,1.0
S73,Q23,1.0
S73,Q24,1.0
S73,Q25,0.6666666666666666
S73,Q26,1.0
S73,Q27,1.0
S73,Q28,0.6666666666666666
S74,Q17,0.1666666666666666
S74,Q18,1.0
S74,Q19,1.0
S74,Q20,0.5
S74,Q21,1.0
S74,Q22,1.0
S74,Q23,1.0
S74,Q24,1.0
S74,Q25,1.0
S74,Q26,1.0
S74,Q27,1.0
S74,Q28,0.0
S75,Q17,0.6666666666666667
S75,Q18,1.0
S75,Q19,1.0
S75,Q20,1.0
S75,Q21,1.0
S75,Q22,1.0
S75,Q23,1.0
S75,Q24,1.0
S75,Q25,1.0
S75,Q26,1.0
S75,Q27,1.0
S75,Q28,1.0
S76,Q17,1.0
S76,Q18,1.0
S76,Q19,1.0
S76,Q20,1.0
S76,Q21,1.0
S76,Q22,0.0
S76,Q23,0.0
S76,Q24,1.0
S76,Q25,1.0
S76,Q26,1.0
S76,Q27,1.0
S76,Q28,1.0
S77,Q17,0.3333333333333333
S77,Q18,1.0
S77,Q19,1.0
S77,Q20,1.0
S77,Q21,1.0
S77,Q22,1.0
S77,Q23,1.0
S77,Q24,1.0
S77,Q25,1.0
S77,Q26,1.0
S77,Q27,0.0
S77,Q28,0.3333333333333333
S78,Q17,0.5
S78,Q18,1.0
S78,Q19,1.0
S78,Q20,0.5
S78,Q21,1.0
S78,Q22,1.0
S78,Q23,1.0
S78,Q24,1.0
S78,Q25,1.0
S78,Q26,0.0
S78,Q27,1.0
S78,Q28,0.0
S79,Q17,0.8333333333333334
S79,Q18,1.0
S79,Q19,1.0
S79,Q20,1.0
S79,Q21,1.0
S79,Q22,0.0
S79,Q23,1.0
S79,Q24,0.0
S79,Q25,1.0
S79,Q26,0.0
S79,Q27,0.0
S79,Q28,1.0
S80,Q17,
S80,Q18,1.0
S80,Q19,1.0
S80,Q20,1.0
S80,Q21,1.0
S80,Q22,1.0
S80,Q23,1.0
S80,Q24,1.0
S80,Q25,1.0
S80,Q26,1.0
S80,Q27,1.0
S80,Q28,1.0
S81,Q17,0.8333333333333334
S81,Q18,1.0
S81,Q19,1.0
S81,Q20,1.0
S81,Q21,1.0
S81,Q22,1.0
S81,Q23,1.0
S81,Q24,0.0
S81,Q25,1.0
S81,Q26,0.0
S81,Q27,1.0
S81,Q28,0.6666666666666666
S82,Q17,0.8333333333333334
S82,Q18,1.0
S82,Q19,1.0
S82,Q20,1.0
S82,Q21,1.0
S82,Q22,1.0
S82,Q23,1.0
S82,Q24,1.0
S82,Q25,1.0
S82,Q26,1.0
S82,Q27,1.0
S82,Q28,0.3333333333333333
S83,Q17,1.0
S83,Q18,1.0
S83,Q19,1.0
S83,Q20,1.0
S83,Q21,1.0
S83,Q22,1.0
S83,Q23,1.0
S83,Q24,1.0
S83,Q25,1.0
S83,Q26,1.0
S83,Q27,1.0
S83,Q28,1.0
S84,Q17,0.3333333333333333
S84,Q18,1.0
S84,Q19,1.0
S84,Q20,1.0
S84,Q21,1.0
S84,Q22,1.0
S84,Q23,1.0
S84,Q24,0.0
S84,Q25,1.0
S84,Q26,1.0
S84,Q27,1.0
S84,Q28,1.0
S85,Q17,0.8333333333333334
S85,Q18,1.0
S85,Q19,1.0
S85,Q20,1.0
S85,Q21,1.0
S85,Q22,1.0
S85,Q23,1.0
S85,Q24,1.0
S85,Q25,1.0
S85,Q26,0.0
S85,Q27,1.0
S85,Q28,1.0
S86,Q17,1.0
S86,Q18,1.0
S86,Q19,1.0
S86,Q20,1.0
S86,Q21,1.0
S86,Q22,1.0
S86,Q23,1.0
S86,Q24,1.0
S86,Q25,1.0
S86,Q26,1.0
S86,Q27,1.0
S86,Q28,1.0
S87,Q17,1.0
S87,Q18,1.0
S87,Q19,1.0
S87,Q20,1.0
S87,Q21,1.0
S87,Q22,1.0
S87,Q23,1.0
S87,Q24,1.0
S87,Q25,1.0
S87,Q26,1.0
S87,Q27,1.0
S87,Q28,0.6666666666666666
S88,Q17,1.0
S88,Q18,1.0
S88,Q19,1.0
S88,Q20,1.0
S88,Q21,1.0
S88,Q22,1.0
S88,Q23,1.0
S88,Q24,1.0
S88,Q25,0.6666666666666666
S88,Q26,1.0
S88,Q27,1.0
S88,Q28,1.0
S89,Q17,0.5
S89,Q18,1.0
S89,Q19,1.0
S89,Q20,1.0
S89,Q21,1.0
S89,Q22,1.0
S89,Q23,1.0
S89,Q24,1.0
S89,Q25,1.0
S89,Q26,1.0
S89,Q27,1.0
S89,Q28,1.0
S90,Q17,0.5
S90,Q18,1.0
S90,Q19,1.0
S90,Q20,1.0
S90,Q21,1.0
S90,Q22,1.0
S90,Q23,1.0
S90,Q24,1.0
S90,Q25,1.0
S90,Q26,1.0
S90,Q27,1.0
S90,Q28,0.6666666666666666
S91,Q17,0.6666666666666667
S91,Q18,1.0
S91,Q19,1.0
S91,Q20,1.0
S91,Q21,1.0
S91,Q22,1.0
S91,Q23,1.0
S91,Q24,0.0
S91,Q25,0.6666666666666666
S91,Q26,1.0
S91,Q27,1.0
S91,Q28,1.0
S92,Q17,1.0
S92,Q18,1.0
S92,Q19,1.0
S92,Q20,1.0
S92,Q21,1.0
S92,Q22,1.0
S92,Q23,1.0
S92,Q24,1.0
S92,Q25,1.0
S92,Q26,1.0
S92,Q27,1.0
S92,Q28,1.0
S93,Q17,1.0
S93,Q18,1.0
S93,Q19,1.0
S93,Q20,1.0
S93,Q21,1.0
S93,Q22,1.0
S93,Q23,0.0
S93,Q24,0.0
S93,Q25,1.0
S93,Q26,0.0
S93,Q27,1.0
S93,Q28,0.6666666666666666
S94,Q17,0.6666666666666667
S94,Q18,1.0
S94,Q19,1.0
S94,Q20,1.0
S94,Q21,1.0
S94,Q22,1.0
S94,Q23,1.0
S94,Q24,1.0
S94,Q25,1.0
S94,Q26,1.0
S94,Q27,1.0
S94,Q28,0.0
S95,Q17,0.3333333333333333
S95,Q18,1.0
S95,Q19,1.0
S95,Q20,0.5
S95,Q21,1.0
S95,Q22,1.0
S95,Q23,1.0
S95,Q24,1.0
S95,Q25,0.6666666666666666
S95,Q26,1.0
S95,Q27,0.0
S95,Q28,0.3333333333333333
S96,Q17,1.0
S96,Q18,1.0
S96,Q19,1.0
S96,Q20,0.5
S96,Q21,1.0
S96,Q22,1.0
S96,Q23,1.0
S96,Q24,1.0
S96,Q25,0.6666666666666666
S96,Q26,1.0
S96,Q27,1.0
S96,Q28,1.0
S97,Q17,0.8333333333333334
S97,Q18,1.0
S97,Q19,1.0
S97,Q20,0.5
S97,Q21,1.0
S97,Q22,1.0
S97,Q23,1.0
S97,Q24,1.0
S97,Q25,0.6666666666666666
S97,Q26,1.0
S97,Q27,1.0
S97,Q28,0.6666666666666666
S98,Q17,0.5
S98,Q18,1.0
S98,Q19,1.0
S98,Q20,0.5
S98,Q21,1.0
S98,Q22,1.0
S98,Q23,1.0
S98,Q24,1.0
S98,Q25,1.0
S98,Q26,0.0
S98,Q27,1.0
S98,Q28,1.0
S99,Q17,0.8333333333333334
S99,Q18,1.0
S99,Q19,1.0
S99,Q20,1.0
S99,Q21,1.0
S99,Q22,0.0
S99,Q23,1.0
S99,Q24,1.0
S99,Q25,1.0
S99,Q26,1.0
S99,Q27,0.0
S99,Q28,1.0
S100,Q17,0.6666666666666667
S100,Q18,1.0
S100,Q19,1.0
S100,Q20,0.5
S100,Q21,1.0
S100,Q22,1.0
S100,Q23,1.0
S100,Q24,0.0
S100,Q25,0.6666666666666666
S100,Q26,1.0
S100,Q27,0.0
S100,Q28,0.3333333333333333
S101,Q17,0.5
S101,Q18,1.0
S101,Q19,1.0
S101,Q20,1.0
S101,Q21,1.0
S101,Q22,1.0
S101,Q23,1.0
S101,Q24,1.0
S101,Q25,1.0
S101,Q26,1.0
S101,Q27,1.0
S101,Q28,0.3333333333333333
S102,Q17,0.6666666666666667
S102,Q18,1.0
S102,Q19,1.0
S102,Q20,1.0
S102,Q21,1.0
S102,Q22,1.0
S102,Q23,1.0
S102,Q24,1.0
S102,Q25,0.6666666666666666
S102,Q26,1.0
S102,Q27,1.0
S102,Q28,1.0
S103,Q17,0.8333333333333334
S103,Q18,1.0
S103,Q19,1.0
S103,Q20,1.0
S103,Q21,1.0
S103,Q22,1.0
S103,Q23,0.0
S103,Q24,1.0
S103,Q25,1.0
S103,Q26,1.0
S103,Q27,1.0
S103,Q28,1.0
S104,Q17,0.0
S104,Q18,1.0
S104,Q19,1.0
S104,Q20,1.0
S104,Q21,1.0
S104,Q22,1.0
S104,Q23,0.0
S104,Q24,0.0
S104,Q25,0.3333333333333333
S104,Q26,1.0
S104,Q27,0.0
S104,Q28,0.0
S105,Q17,0.8333333333333334
S105,Q18,1.0
S105,Q19,1.0
S105,Q20,1.0
S105,Q21,1.0
S105,Q22,1.0
S105,Q23,1.0
S105,Q24,1.0
S105,Q25,0.6666666666666666
S105,Q26,0.0
S105,Q27,0.0
S105,Q28,0.6666666666666666
S106,Q17,
S106,Q18,1.0
S106,Q19,1.0
S106,Q20,0.5
S106,Q21,1.0
S106,Q22,0.0
S106,Q23,1.0
S106,Q24,
S106,Q25,0.6666666666666666
S106,Q26,
S106,Q27,1.0
S106,Q28,0.3333333333333333
S107,Q17,0.5
S107,Q18,1.0
S107,Q19,1.0
S107,Q20,1.0
S107,Q21,1.0
S107,Q22,1.0
S107,Q23,0.0
S107,Q24,1.0
S107,Q25,0.3333333333333333
S107,Q26,1.0
S107,Q27,1.0
S107,Q28,0.3333333333333333
S108,Q17,1.0
S108,Q18,1.0
S108,Q19,1.0
S108,Q20,1.0
S108,Q21,1.0
S108,Q22,1.0
S108,Q23,1.0
S108,Q24,1.0
S108,Q25,0.6666666666666666
S108,Q26,0.0
S108,Q27,1.0
S108,Q28,0.6666666666666666
S109,Q17,0.3333333333333333
S109,Q18,1.0
S109,Q19,1.0
S109,Q20,1.0
S109,Q21,1.0
S109,Q22,1.0
S109,Q23,0.0
S109,Q24,1.0
S109,Q25,0.3333333333333333
S109,Q26,1.0
S109,Q27,1.0
S109,Q28,1.0
S110,Q17,0.3333333333333333
S110,Q18,1.0
S110,Q19,1.0
S110,Q20,0.5
S110,Q21,1.0
S110,Q22,1.0
S110,Q23,1.0
S110,Q24,0.0
S110,Q25,0.6666666666666666
S110,Q26,1.0
S110,Q27,0.0
S110,Q28,0.0
S111,Q17,1.0
S111,Q18,1.0
S111,Q19,1.0
S111,Q20,1.0
S111,Q21,1.0
S111,Q22,1.0
S111,Q23,1.0
S111,Q24,1.0
S111,Q25,0.6666666666666666
S111,Q26,1.0
S111,Q27,1.0
S111,Q28,0.6666666666666666
S112,Q17,0.8333333333333334
S112,Q18,1.0
S112,Q19,1.0
S112,Q20,1.0
S112,Q21,1.0
S112,Q22,1.0
S112,Q23,1.0
S112,Q24,1.0
S112,Q25,1.0
S112,Q26,0.0
S112,Q27,0.0
S112,Q28,0.3333333333333333
S113,Q17,0.8333333333333334
S113,Q18,1.0
S113,Q19,1.0
S113,Q20,1.0
S113,Q21,1.0
S113,Q22,0.0
S113,Q23,0.0
S113,Q24,1.0
S113,Q25,0.6666666666666666
S113,Q26,1.0
S113,Q27,1.0
S113,Q28,1.0
S114,Q17,0.3333333333333333
S114,Q18,1.0
S114,Q19,1.0
S114,Q20,0.5
S114,Q21,1.0
S114,Q22,1.0
S114,Q23,1.0
S114,Q24,1.0
S114,Q25,0.3333333333333333
S114,Q26,0.0
S114,Q27,1.0
S114,Q28,0.6666666666666666
S115,Q17,0.8333333333333334
S115,Q18,1.0
S115,Q19,1.0
S115,Q20,0.5
S115,Q21,1.0
S115,Q22,0.0
S115,Q23,0.0
S115,Q24,1.0
S115,Q25,1.0
S115,Q26,1.0
S115,Q27,1.0
S115,Q28,0.6666666666666666
S116,Q17,1.0
S116,Q18,1.0
S116,Q19,1.0
S116,Q20,1.0
S116,Q21,1.0
S116,Q22,0.0
S116,Q23,0.0
S116,Q24,1.0
S116,Q25,0.6666666666666666
S116,Q26,0.0
S116,Q27,0.0
S116,Q28,0.6666666666666666
S602,Q17,0.3333333333333333
S602,Q18,1.0
S602,Q19,1.0
S602,Q20,1.0
S602,Q21,1.0
S602,Q22,1.0
S602,Q23,1.0
S602,Q24,1.0
S602,Q25,0.6666666666666666
S602,Q26,1.0
S602,Q27,1.0
S602,Q28,0.6666666666666666
S117,Q17,0.3333333333333333
S117,Q18,1.0
S117,Q19,1.0
S117,Q20,0.0
S117,Q21,1.0
S117,Q22,1.0
S117,Q23,1.0
S117,Q24,1.0
S117,Q25,1.0
S117,Q26,1.0
S117,Q27,0.0
S117,Q28,1.0
S118,Q17,1.0
S118,Q18,1.0
S118,Q19,1.0
S118,Q20,1.0
S118,Q21,1.0
S118,Q22,1.0
S118,Q23,1.0
S118,Q24,1.0
S118,Q25,1.0
S118,Q26,1.0
S118,Q27,1.0
S118,Q28,1.0
S119,Q17,1.0
S119,Q18,1.0
S119,Q19,1.0
S119,Q20,1.0
S119,Q21,1.0
S119,Q22,1.0
S119,Q23,1.0
S119,Q24,1.0
S119,Q25,0.3333333333333333
S119,Q26,1.0
S119,Q27,1.0
S119,Q28,1.0
S120,Q17,0.6666666666666667
S120,Q18,1.0
S120,Q19,1.0
S120,Q20,0.5
S120,Q21,1.0
S120,Q22,1.0
S120,Q23,1.0
S120,Q24,1.0
S120,Q25,
S120,Q26,1.0
S120,Q27,1.0
S120,Q28,1.0
S121,Q17,1.0
S121,Q18,1.0
S121,Q19,1.0
S121,Q20,1.0
S121,Q21,1.0
S121,Q22,1.0
S121,Q23,1.0
S121,Q24,1.0
S121,Q25,0.6666666666666666
S121,Q26,0.0
S121,Q27,1.0
S121,Q28,0.3333333333333333
S122,Q17,0.6666666666666667
S122,Q18,1.0
S122,Q19,1.0
S122,Q20,1.0
S122,Q21,1.0
S122,Q22,1.0
S122,Q23,1.0
S122,Q24,1.0
S122,Q25,1.0
S122,Q26,1.0
S122,Q27,1.0
S122,Q28,1.0
S123,Q17,0.0
S123,Q18,1.0
S123,Q19,1.0
S123,Q20,1.0
S123,Q21,1.0
S123,Q22,1.0
S123,Q23,0.0
S123,Q24,1.0
S123,Q25,1.0
S123,Q26,1.0
S123,Q27,1.0
S123,Q28,1.0
S124,Q17,0.3333333333333333
S124,Q18,1.0
S124,Q19,1.0
S124,Q20,0.5
S124,Q21,1.0
S124,Q22,0.0
S124,Q23,0.0
S124,Q24,0.0
S124,Q25,1.0
S124,Q26,1.0
S124,Q27,0.0
S124,Q28,0.6666666666666666
S125,Q17,0.6666666666666667
S125,Q18,1.0
S125,Q19,1.0
S125,Q20,1.0
S125,Q21,1.0
S125,Q22,1.0
S125,Q23,1.0
S125,Q24,1.0
S125,Q25,1.0
S125,Q26,0.0
S125,Q27,1.0
S125,Q28,1.0
S126,Q17,0.5
S126,Q18,1.0
S126,Q19,1.0
S126,Q20,1.0
S126,Q21,1.0
S126,Q22,1.0
S126,Q23,1.0
S126,Q24,1.0
S126,Q25,1.0
S126,Q26,0.0
S126,Q27,0.0
S126,Q28,0.6666666666666666
S127,Q17,0.1666666666666666
S127,Q18,1.0
S127,Q19,1.0
S127,Q20,0.5
S127,Q21,1.0
S127,Q22,1.0
S127,Q23,1.0
S127,Q24,1.0
S127,Q25,0.6666666666666666
S127,Q26,1.0
S127,Q27,0.0
S127,Q28,0.3333333333333333
S128,Q17,1.0
S128,Q18,1.0
S128,Q19,1.0
S128,Q20,1.0
S128,Q21,1.0
S128,Q22,1.0
S128,Q23,0.0
S128,Q24,1.0
S128,Q25,1.0
S128,Q26,1.0
S128,Q27,0.0
S128,Q28,1.0
S129,Q17,0.6666666666666667
S129,Q18,1.0
S129,Q19,1.0
S129,Q20,0.5
S129,Q21,1.0
S129,Q22,1.0
S129,Q23,1.0
S129,Q24,1.0
S129,Q25,0.6666666666666666
S129,Q26,1.0
S129,Q27,1.0
S129,Q28,0.3333333333333333
S130,Q17,0.8333333333333334
S130,Q18,1.0
S130,Q19,1.0
S130,Q20,0.5
S130,Q21,1.0
S130,Q22,1.0
S130,Q23,1.0
S130,Q24,1.0
S130,Q25,0.6666666666666666
S130,Q26,0.0
S130,Q27,1.0
S130,Q28,0.3333333333333333
S603,Q17,0.8333333333333334
S603,Q18,1.0
S603,Q19,0.0
S603,Q20,1.0
S603,Q21,1.0
S603,Q22,1.0
S603,Q23,1.0
S603,Q24,1.0
S603,Q25,0.6666666666666666
S603,Q26,1.0
S603,Q27,1.0
S603,Q28,0.3333333333333333
S131,Q17,1.0
S131,Q18,1.0
S131,Q19,1.0
S131,Q20,1.0
S131,Q21,1.0
S131,Q22,1.0
S131,Q23,1.0
S131,Q24,1.0
S131,Q25,1.0
S131,Q26,1.0
S131,Q27,1.0
S131,Q28,1.0
S132,Q17,0.6666666666666667
S132,Q18,1.0
S132,Q19,1.0
S132,Q20,1.0
S132,Q21,1.0
S132,Q22,1.0
S132,Q23,0.0
S132,Q24,1.0
S132,Q25,1.0
S132,Q26,1.0
S132,Q27,1.0
S132,Q28,0.6666666666666666
S133,Q17,0.5
S133,Q18,1.0
S133,Q19,1.0
S133,Q20,1.0
S133,Q21,1.0
S133,Q22,1.0
S133,Q23,1.0
S133,Q24,1.0
S133,Q25,1.0
S133,Q26,0.0
S133,Q27,1.0
S133,Q28,1.0
S134,Q17,0.0
S134,Q18,1.0
S134,Q19,1.0
S134,Q20,1.0
S134,Q21,1.0
S134,Q22,1.0
S134,Q23,1.0
S134,Q24,1.0
S134,Q25,1.0
S134,Q26,0.0
S134,Q27,0.0
S134,Q28,1.0
S135,Q17,0.6666666666666667
S135,Q18,1.0
S135,Q19,1.0
S135,Q20,1.0
S135,Q21,1.0
S135,Q22,1.0
S135,Q23,1.0
S135,Q24,1.0
S135,Q25,0.6666666666666666
S135,Q26,1.0
S135,Q27,0.0
S135,Q28,1.0
S136,Q17,0.8333333333333334
S136,Q18,1.0
S136,Q19,1.0
S136,Q20,1.0
S136,Q21,1.0
S136,Q22,1.0
S136,Q23,1.0
S136,Q24,1.0
S136,Q25,1.0
S136,Q26,1.0
S136,Q27,1.0
S136,Q28,1.0
S137,Q17,0.3333333333333333
S137,Q18,1.0
S137,Q19,1.0
S137,Q20,0.5
S137,Q21,1.0
S137,Q22,1.0
S137,Q23,1.0
S137,Q24,1.0
S137,Q25,1.0
S137,Q26,1.0
S137,Q27,0.0
S137,Q28,0.0
S138,Q17,1.0
S138,Q18,1.0
S138,Q19,1.0
S138,Q20,1.0
S138,Q21,1.0
S138,Q22,1.0
S138,Q23,1.0
S138,Q24,1.0
S138,Q25,1.0
S138,Q26,0.0
S138,Q27,0.0
S138,Q28,0.0
S139,Q17,0.6666666666666667
S139,Q18,1.0
S139,Q19,1.0
S139,Q20,1.0
S139,Q21,1.0
S139,Q22,1.0
S139,Q23,1.0
S139,Q24,0.0
S139,Q25,0.6666666666666666
S139,Q26,1.0
S139,Q27,1.0
S139,Q28,1.0
S140,Q17,0.3333333333333333
S140,Q18,1.0
S140,Q19,1.0
S140,Q20,1.0
S140,Q21,1.0
S140,Q22,1.0
S140,Q23,1.0
S140,Q24,1.0
S140,Q25,1.0
S140,Q26,1.0
S140,Q27,1.0
S140,Q28,1.0
S141,Q17,0.5
S141,Q18,1.0
S141,Q19,1.0
S141,Q20,1.0
S141,Q21,1.0
S141,Q22,1.0
S141,Q23,1.0
S141,Q24,1.0
S141,Q25,0.6666666666666666
S141,Q26,0.0
S141,Q27,0.0
S141,Q28,1.0
S142,Q17,0.3333333333333333
S142,Q18,1.0
S142,Q19,1.0
S142,Q20,1.0
S142,Q21,1.0
S142,Q22,1.0
S142,Q23,1.0
S142,Q24,1.0
S142,Q25,0.6666666666666666
S142,Q26,1.0
S142,Q27,1.0
S142,Q28,0.3333333333333333
S143,Q17,1.0
S143,Q18,1.0
S143,Q19,1.0
S143,Q20,0.5
S143,Q21,1.0
S143,Q22,1.0
S143,Q23,1.0
S143,Q24,1.0
S143,Q25,1.0
S143,Q26,1.0
S143,Q27,1.0
S143,Q28,0.6666666666666666
S604,Q17,0.5
S604,Q18,1.0
S604,Q19,1.0
S604,Q20,1.0
S604,Q21,1.0
S604,Q22,1.0
S604,Q23,1.0
S604,Q24,1.0
S604,Q25,0.6666666666666666
S604,Q26,1.0
S604,Q27,1.0
S604,Q28,0.6666666666666666
S144,Q17,0.8333333333333334
S144,Q18,1.0
S144,Q19,1.0
S144,Q20,1.0
S144,Q21,1.0
S144,Q22,1.0
S144,Q23,1.0
S144,Q24,1.0
S144,Q25,0.6666666666666666
S144,Q26,1.0
S144,Q27,0.0
S144,Q28,1.0
S145,Q17,0.6666666666666667
S145,Q18,1.0
S145,Q19,1.0
S145,Q20,1.0
S145,Q21,1.0
S145,Q22,1.0
S145,Q23,1.0
S145,Q24,0.0
S145,Q25,0.6666666666666666
S145,Q26,0.0
S145,Q27,1.0
S145,Q28,1.0
S146,Q17,0.6666666666666667
S146,Q18,1.0
S146,Q19,1.0
S146,Q20,1.0
S146,Q21,1.0
S146,Q22,0.0
S146,Q23,0.0
S146,Q24,1.0
S146,Q25,0.6666666666666666
S146,Q26,1.0
S146,Q27,1.0
S146,Q28,0.3333333333333333
S147,Q17,0.1666666666666666
S147,Q18,1.0
S147,Q19,1.0
S147,Q20,1.0
S147,Q21,1.0
S147,Q22,1.0
S147,Q23,1.0
S147,Q24,1.0
S147,Q25,0.6666666666666666
S147,Q26,1.0
S147,Q27,1.0
S147,Q28,1.0
S148,Q17,0.5
S148,Q18,1.0
S148,Q19,1.0
S148,Q20,0.5
S148,Q21,1.0
S148,Q22,0.0
S148,Q23,0.0
S148,Q24,1.0
S148,Q25,1.0
S148,Q26,0.0
S148,Q27,1.0
S148,Q28,0.0
S149,Q17,0.6666666666666667
S149,Q18,1.0
S149,Q19,1.0
S149,Q20,1.0
S149,Q21,1.0
S149,Q22,1.0
S149,Q23,1.0
S149,Q24,1.0
S149,Q25,0.6666666666666666
S149,Q26,1.0
S149,Q27,0.0
S149,Q28,0.6666666666666666
S150,Q17,0.6666666666666667
S150,Q18,1.0
S150,Q19,1.0
S150,Q20,0.5
S150,Q21,1.0
S150,Q22,1.0
S150,Q23,1.0
S150,Q24,1.0
S150,Q25,0.6666666666666666
S150,Q26,0.0
S150,Q27,1.0
S150,Q28,0.3333333333333333
S151,Q17,0.8333333333333334
S151,Q18,1.0
S151,Q19,1.0
S151,Q20,1.0
S151,Q21,1.0
S151,Q22,1.0
S151,Q23,0.0
S151,Q24,1.0
S151,Q25,1.0
S151,Q26,1.0
S151,Q27,0.0
S151,Q28,0.6666666666666666
S152,Q17,0.1666666666666666
S152,Q18,1.0
S152,Q19,1.0
S152,Q20,1.0
S152,Q21,1.0
S152,Q22,1.0
S152,Q23,1.0
S152,Q24,1.0
S152,Q25,1.0
S152,Q26,1.0
S152,Q27,1.0
S152,Q28,1.0
S153,Q17,0.1666666666666666
S153,Q18,1.0
S153,Q19,1.0
S153,Q20,1.0
S153,Q21,1.0
S153,Q22,1.0
S153,Q23,1.0
S153,Q24,1.0
S153,Q25,1.0
S153,Q26,1.0
S153,Q27,1.0
S153,Q28,1.0
S154,Q17,1.0
S154,Q18,1.0
S154,Q19,1.0
S154,Q20,0.5
S154,Q21,1.0
S154,Q22,1.0
S154,Q23,1.0
S154,Q24,1.0
S154,Q25,1.0
S154,Q26,1.0
S154,Q27,1.0
S154,Q28,1.0
S155,Q17,0.6666666666666667
S155,Q18,1.0
S155,Q19,1.0
S155,Q20,1.0
S155,Q21,1.0
S155,Q22,1.0
S155,Q23,1.0
S155,Q24,1.0
S155,Q25,1.0
S155,Q26,0.0
S155,Q27,1.0
S155,Q28,1.0
S156,Q17,0.5
S156,Q18,1.0
S156,Q19,1.0
S156,Q20,1.0
S156,Q21,1.0
S156,Q22,1.0
S156,Q23,1.0
S156,Q24,0.0
S156,Q25,0.0
S156,Q26,1.0
S156,Q27,0.0
S156,Q28,0.0
S157,Q17,0.1666666666666666
S157,Q18,1.0
S157,Q19,1.0
S157,Q20,1.0
S157,Q21,0.0
S157,Q22,1.0
S157,Q23,1.0
S157,Q24,0.0
S157,Q25,1.0
S157,Q26,1.0
S157,Q27,1.0
S157,Q28,0.6666666666666666
S158,Q17,1.0
S158,Q18,1.0
S158,Q19,1.0
S158,Q20,1.0
S158,Q21,1.0
S158,Q22,1.0
S158,Q23,1.0
S158,Q24,1.0
S158,Q25,0.6666666666666666
S158,Q26,1.0
S158,Q27,1.0
S158,Q28,1.0
S159,Q17,1.0
S159,Q18,1.0
S159,Q19,0.5
S159,Q20,1.0
S159,Q21,1.0
S159,Q22,1.0
S159,Q23,1.0
S159,Q24,1.0
S159,Q25,0.6666666666666666
S159,Q26,0.0
S159,Q27,1.0
S159,Q28,1.0
S160,Q17,1.0
S160,Q18,1.0
S160,Q19,1.0
S160,Q20,1.0
S160,Q21,1.0
S160,Q22,1.0
S160,Q23,1.0
S160,Q24,1.0
S160,Q25,0.6666666666666666
S160,Q26,0.0
S160,Q27,1.0
S160,Q28,1.0
S161,Q17,0.6666666666666667
S161,Q18,1.0
S161,Q19,1.0
S161,Q20,1.0
S161,Q21,1.0
S161,Q22,1.0
S161,Q23,1.0
S161,Q24,1.0
S161,Q25,0.6666666666666666
S161,Q26,0.0
S161,Q27,0.0
S161,Q28,1.0
S162,Q17,1.0
S162,Q18,1.0
S162,Q19,1.0
S162,Q20,0.0
S162,Q21,1.0
S162,Q22,0.0
S162,Q23,0.0
S162,Q24,1.0
S162,Q25,0.6666666666666666
S162,Q26,1.0
S162,Q27,0.0
S162,Q28,1.0
S163,Q17,1.0
S163,Q18,1.0
S163,Q19,1.0
S163,Q20,1.0
S163,Q21,1.0
S163,Q22,1.0
S163,Q23,1.0
S163,Q24,0.0
S163,Q25,0.6666666666666666
S163,Q26,1.0
S163,Q27,0.0
S163,Q28,1.0
S164,Q17,0.0
S164,Q18,1.0
S164,Q19,1.0
S164,Q20,1.0
S164,Q21,1.0
S164,Q22,1.0
S164,Q23,1.0
S164,Q24,1.0
S164,Q25,0.6666666666666666
S164,Q26,0.0
S164,Q27,1.0
S164,Q28,1.0
S165,Q17,0.5
S165,Q18,1.0
S165,Q19,1.0
S165,Q20,1.0
S165,Q21,1.0
S165,Q22,1.0
S165,Q23,1.0
S165,Q24,1.0
S165,Q25,1.0
S165,Q26,0.0
S165,Q27,1.0
S165,Q28,1.0
S166,Q17,0.8333333333333334
S166,Q18,1.0
S166,Q19,1.0
S166,Q20,1.0
S166,Q21,1.0
S166,Q22,1.0
S166,Q23,1.0
S166,Q24,1.0
S166,Q25,0.6666666666666666
S166,Q26,1.0
S166,Q27,1.0
S166,Q28,1.0
S167,Q17,0.6666666666666667
S167,Q18,1.0
S167,Q19,1.0
S167,Q20,1.0
S167,Q21,1.0
S167,Q22,1.0
S167,Q23,1.0
S167,Q24,0.0
S167,Q25,1.0
S167,Q26,0.0
S167,Q27,0.0
S167,Q28,0.0
S168,Q17,0.5
S168,Q18,1.0
S168,Q19,1.0
S168,Q20,0.5
S168,Q21,1.0
S168,Q22,0.0
S168,Q23,0.0
S168,Q24,0.0
S168,Q25,0.6666666666666666
S168,Q26,0.0
S168,Q27,0.0
S168,Q28,0.0
S169,Q17,1.0
S169,Q18,1.0
S169,Q19,1.0
S169,Q20,1.0
